id,name,birth_year,death_year,birth_place_raw,country,region,period,wikidata,lifespan
edmund_spenser,Edmund Spenser,1552.0,1599.0,"Londres, Reino Unido",United Kingdom,Western Europe,Renaissance,http://www.wikidata.org/entity/Q4352055,47.0
juan_carlos_ongania,Juan Carlos Onganía,1914.0,1995.0,"Marcos Paz, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q365326,81.0
algirdas_greimas,Algirdas Julien Greimas,1917.0,1992.0,"Tula, Rusia",Russia,Eastern Europe,World Wars Era,http://www.wikidata.org/entity/Q313379,75.0
cleanth_brooks,Cleanth Brooks,1906.0,1994.0,"Murray, Kentucky, EE. UU.","Murray, Kentucky, EE. UU.",Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q2915226,88.0
robert_penn_warren,Robert Penn Warren,1905.0,1989.0,"Guthrie, Kentucky, EE. UU.","Guthrie, Kentucky, EE. UU.",Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q312720,84.0
juan_jose_hernandez,Juan José Hernández,1931.0,2007.0,"San Miguel de Tucumán, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q16584803,76.0
mario_praz,Mario Praz,1896.0,1982.0,"Roma, Italia",Italy,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q981971,86.0
bettina_edelberg,Bettina Edelberg,1921.0,2010.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,,89.0
jorge_panesi,Jorge Panesi,1945.0,,"La Plata, Buenos Aires, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q93427281,
lewis_carroll,Lewis Carroll,1832.0,1898.0,"Daresbury, Cheshire, Reino Unido",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q38082,66.0
manuel_galvez,Manuel Gálvez,1882.0,1962.0,"Santa Fe, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q263683,80.0
mario_vargas_llosa,Mario Vargas Llosa,1936.0,,"Arequipa, Perú",Peru,Latin America,World Wars Era,http://www.wikidata.org/entity/Q39803,
ernst_junger,Ernst Jünger,1895.0,1998.0,"Heidelberg, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q76727,103.0
john_keats,John Keats,1795.0,1821.0,"Londres, Inglaterra",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q82083,26.0
nikolai_gogol,Nikolai Gogol,1809.0,1852.0,"Sorochyntsi, Ucrania","Sorochyntsi, Ucrania",Other/Unknown,Revolutionary Era,http://www.wikidata.org/entity/Q43718,43.0
josefina_ludmer,Josefina Ludmer,1939.0,2016.0,"San Francisco, Córdoba, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5936649,77.0
angel_rama,Ángel Rama,1926.0,1983.0,"Montevideo, Uruguay",Uruguay,Latin America,World Wars Era,http://www.wikidata.org/entity/Q211989,57.0
pierre_chaunu,Pierre Chaunu,1923.0,2009.0,"Belleville-sur-Meuse, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q1333590,86.0
jean_yves_calvez,Jean-Yves Calvez,1927.0,2010.0,"Saint-Brieuc, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q952831,83.0
jacques_derrida,Jacques Derrida,1930.0,2004.0,"El Biar, Argelia","El Biar, Argelia",Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q130631,74.0
julia_kristeva,Julia Kristeva,1941.0,,"Sliven, Bulgaria","Sliven, Bulgaria",Other/Unknown,World Wars Era,http://www.wikidata.org/entity/Q159876,
federico_sainz_de_robles,Federico Carlos Sainz de Robles,1898.0,1982.0,"Madrid, España",Spain,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q5857542,84.0
arturo_jauretche,Arturo Jauretche,1901.0,1974.0,"Lincoln, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q715315,73.0
luis_franco,Luis Franco,1898.0,1988.0,"Belén, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q1876417,90.0
leonardo_castellani,Leonardo Castellani,1899.0,1981.0,"Reconquista, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q6525945,82.0
ignacio_anzoategui,Ignacio Anzoátegui,1905.0,1978.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q5913117,73.0
juan_jose_hernandez_arregui,Juan José Hernández Arregui,1913.0,1974.0,"Pergamino, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q5950307,61.0
abelardo_ramos,Jorge Abelardo Ramos,1921.0,1994.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q4389800,73.0
milciades_penia,Milcíades Peña,1933.0,1965.0,"La Plata, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q5940444,32.0
marcelo_di_marco,Marcelo Di Marco,1957.0,,"Buenos Aires, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q5996001,
juan_de_timoneda,Juan de Timoneda,1490.0,1583.0,"Valencia, España",Spain,Western Europe,Renaissance,http://www.wikidata.org/entity/Q2331470,93.0
brian_boru,Brian Boru,941.0,1014.0,"Killaloe, Irlanda",Ireland,Western Europe,Medieval,http://www.wikidata.org/entity/Q272498,73.0
vicente_garcia_huidobro,Vicente García-Huidobro,1893.0,1948.0,"Santiago, Chile",Chile,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q117018,55.0
heinrich_wolfflin,Heinrich Wölfflin,1864.0,1945.0,"Winterthur, Suiza",Switzerland,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q123466,81.0
adolfo_de_obieta,Adolfo de Obieta,1912.0,2002.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q59631478,90.0
lucien_goldmann,Lucien Goldmann,1913.0,1970.0,"Bucarest, Rumania","Bucarest, Rumania",Other/Unknown,Long 19th Century,http://www.wikidata.org/entity/Q513448,57.0
pierre_bourdieu,Pierre Bourdieu,1930.0,2002.0,"Denguin, Francia",France,Western Europe,World Wars Era,http://www.wikidata.org/entity/Q156268,72.0
gyorgy_lukacs,György Lukács,1885.0,1971.0,"Budapest, Hungría",Hungary,Eastern Europe,Long 19th Century,http://www.wikidata.org/entity/Q151523,86.0
theodor_adorno,Theodor Adorno,1903.0,1969.0,"Frankfurt am Main, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q152388,66.0
friedrich_schelling,Friedrich Wilhelm Joseph Schelling,1775.0,1854.0,"Leonberg, Alemania",Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q60070,79.0
carl_von_clausewitz,Carl von Clausewitz,1780.0,1831.0,"Burg bei Magdeburg, Alemania",Germany,Western Europe,Early Modern,http://www.wikidata.org/entity/Q76430,51.0
aleksandr_pushkin,Aleksandr Pushkin,1799.0,1837.0,"Moscú, Rusia",Russia,Eastern Europe,Revolutionary Era,http://www.wikidata.org/entity/Q7200,38.0
edgardo_russo,Edgardo Russo,1949.0,2015.0,"Santa Fe, Argentina",Argentina,Latin America,Contemporary,http://www.wikidata.org/entity/Q81621196,66.0
mario_romero,Mario Romero,1943.0,1998.0,"San Miguel de Tucumán, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6764934,55.0
malcolm_lowry,Malcolm Lowry,1909.0,1957.0,"New Brighton, Reino Unido",United Kingdom,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q357120,48.0
percy_shelley,Percy Bysshe Shelley,1792.0,1822.0,"Horsham, Reino Unido",United Kingdom,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q93343,30.0
rita_hayworth,Rita Hayworth,1918.0,1987.0,"Brooklyn, Estados Unidos",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q42745,69.0
tyrone_power,Tyrone Power,1914.0,1958.0,"Cincinnati, Estados Unidos",United States,North America,World Wars Era,http://www.wikidata.org/entity/Q309989,44.0
max_weber,Max Weber,1864.0,1920.0,"Erfurt, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q9387,56.0
nicos_poulantzas,Nicos Poulantzas,1936.0,1979.0,"Atenas, Grecia",Greece,Southern Europe / Classical,World Wars Era,http://www.wikidata.org/entity/Q505296,43.0
abelardo_castillo,Abelardo Castillo,1935.0,2017.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q318525,82.0
oswald_spengler,Oswald Spengler,1880.0,1936.0,"Blankenburg, Alemania",Germany,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q57112,56.0
jaime_rest,Jaime Rest,1927.0,1979.0,"Buenos Aires, Argentina",Argentina,Latin America,World Wars Era,http://www.wikidata.org/entity/Q6123891,52.0
walter_gieseking,Walter Gieseking,1895.0,1956.0,"Lyon, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q61028,61.0
raymond_aron,Raymond Aron,1905.0,1983.0,"París, Francia",France,Western Europe,Long 19th Century,http://www.wikidata.org/entity/Q160640,78.0
juan_filiberto,Juan de Dios Filiberto,1885.0,1964.0,"Buenos Aires, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q2467902,79.0
evaristo_carriego,Evaristo Carriego,1883.0,1912.0,"Paraná, Entre Ríos, Argentina",Argentina,Latin America,Long 19th Century,http://www.wikidata.org/entity/Q188798,29.0
paul_schreber,Daniel Paul Schreber,1842.0,1911.0,"Leipzig, Alemania",Germany,Western Europe,Revolutionary Era,http://www.wikidata.org/entity/Q62468,69.0
santiago_bullrich,Santiago Bullrich,,,,,Other/Unknown,Unknown,,
raul_zoppi,Raul Zoppi,,,,,Other/Unknown,Unknown,,
diana_bilmezis,Diana Bilmezis,,,,,Other/Unknown,Unknown,,
julian_casal,Julián Casal,,,,,Other/Unknown,Unknown,,
